RA    DEC      velocity   
       188.83867       27.563488      1424.80
       330.24802       27.614086      3508.32
       350.09878       27.863703      3630.53
       157.98050       28.027883      454.000
       218.18566       28.900818      3699.12
       184.26429       28.913663      1167.60
       185.31928       29.039020      910.453
       244.76036       29.172841      2561.98
       180.76545       29.448361      3543.97
       214.23073       29.486695      3200.45
       215.99279       29.826016      3013.07
       60.499800       29.904260      3923.00
       180.45215       29.955414      3033.57
       234.07881       30.725791      1836.60
       132.88357       30.967711      2166.07
       278.92590       31.080880      2931.00
       181.64382       31.342947      568.000
       181.64412       31.341779      568.000
       355.40299       32.239676      3936.11
       227.98635       32.598056      2262.99
       132.60562       32.621081      2388.81
       12.676950       32.916440     -312.000
       138.70320       33.020850      1819.00
       137.64842       33.732714      3580.50
       220.01466       34.099856      1657.42
       214.78051       34.871185      2948.51
       135.79908       34.879356      3333.46
       215.00126       35.251226      3110.03
       217.46048       35.382170      3090.22
       113.99946       35.383829      1475.72
       133.40984       35.469939      2454.87
       214.87120       35.566969      3080.29
       213.04099       35.732395      3091.58
       238.85076       36.173709      2526.17
       214.00266       36.286188      2640.33
       214.29997       36.305805      3239.74
       174.22765       36.387827      1843.94
       222.46314       36.417103      1974.56
       214.26287       36.489993      3171.03
       221.93558       36.504675      1445.95
       214.56828       36.883590      3207.79
       174.56950       36.889578      3255.45
       217.07312       37.197166      3054.72
       153.94953       37.749548      1597.52
       225.81490       37.765883      2560.48
       111.23395       37.772371      3713.80
       220.79532       38.345953      2763.66
       150.75868       38.377179      1655.22
       115.47831       38.498232      3839.00
       222.11519       38.875739      1954.48
       229.91400       38.881900      3005.00
       254.87045       39.226406      2144.22
       165.54082       39.312624      3334.52
       207.77156       39.369173      2626.08
       206.99328       39.390525      2749.83
       205.18042       39.552915      3173.23
       208.10369       39.557615      2733.02
       210.98882       39.601239      1617.29
       208.41780       39.724320      2236.00
       207.67819       40.035700      2293.96
       207.40798       40.063236      2568.05
       207.24493       40.375181      2588.89
       207.76559       40.430726      2596.79
       140.80636       40.465580      1959.21
       208.55930       40.477687      2672.29
       231.68535       40.580240      2648.00
       208.53163       40.817023      2688.86
       155.11014       40.878102      1494.00
       217.39176       40.891069      2709.72
       138.64809       40.923375      2836.22
       217.39238       40.934003      2659.28
       170.82165       41.060393      3163.78
       198.40053       41.072769      2499.12
       207.59611       41.105498      2293.70
       208.86438       41.139020      2315.14
       112.74541       41.166586      1097.99
       195.29014       41.170315      3108.01
       254.05887       41.171147      2112.08
       134.79692       41.342708      2821.70
       198.69912       41.366618      1492.86
       182.10221       41.401346      1326.10
       226.51095       41.426320      2580.00
       206.19067       41.556718      2685.47
       145.92913       41.569130      1553.81
       186.75909       41.573582      2260.43
       207.25027       41.632776      2530.14
       146.82648       41.637931      1696.46
       206.06203       41.677397      2627.00
       200.86742       41.829026      3253.40
       138.50715       41.975341      1941.23
       207.56652       42.027329      2286.56
       139.43129       42.134459      2152.76
       206.14480       42.169506      2697.02
       138.20454       42.177580      1996.73
       138.07656       42.421672      2005.64
       253.99897       42.560207      2572.17
       137.78517       42.656219      2024.82
       191.27969       42.702453      2490.40
       252.69201       42.722681      1225.13
       180.01014       42.789755      1280.93
       176.11356       42.792519      2989.51
       170.99082       42.883996      2644.61
       83.214750       42.989440      3729.00
       199.17150       43.006778      3278.39
       51.248042       43.113582      3742.35
       144.88575       43.146880      2431.00
       139.10038       43.188290      2811.55
       150.02375       43.193952      1948.10
       171.23532       43.282802      2274.40
       180.84548       43.744160      1354.20
       244.61299       43.942344      2099.45
       238.28951       44.046887      2563.61
       183.22990       44.090979      1260.58
       204.30841       44.096051      2666.09
       177.37911       44.409161      1106.25
       163.60064       44.500540      2579.14
       220.29705       44.559307      3128.17
       178.74156       44.559744      1077.43
       150.96027       44.685997      1943.55
       187.77522       44.746952      1244.15
       216.72972       44.816459      2632.25
       173.04695       45.019085      3068.32
       178.96589       45.162678      1342.83
       169.61760       45.312821      2849.41
       217.14450       45.432120      2446.00
       201.44301       45.539964      2687.98
       140.48000       45.567856      2964.50
       180.48602       45.676720      3266.58
       169.61113       45.689883      2451.41
       125.28332       45.699015      2337.12
       137.86134       45.873991      3386.99
       178.38720       45.906143      1103.88
       184.66725       45.909720      1326.04
       168.96044       46.110691      2949.84
       168.60284       46.132513      2427.58
       168.84083       46.133002      2979.45
       215.30504       46.255089      2334.39
       229.66812       46.259101      2030.03
       210.01368       46.286908      2261.83
       152.56230       46.295513      1417.11
       220.86138       46.382444      3059.96
       207.52106       46.450460      2024.02
       216.20790       46.528070      2307.00
       203.71496       46.544483      2726.06
       178.67181       46.610104      1305.33
       174.95340       46.619880      712.000
       125.56688       46.691614      2344.03
       202.15066       46.767811      2539.36
       161.94637       46.879280      1829.27
       227.17583       46.907035      2078.48
       239.26845       46.977390      2662.00
       245.19759       47.064851      2981.19
       160.79064       47.216086      2520.76
       213.40477       47.405763      2282.37
       173.15618       47.449669      1751.52
       173.28229       47.458741      1807.87
       135.88101       47.508217      2486.11
       167.16441       47.531469      1764.35
       177.23118       47.582742      1259.67
       165.51345       47.646399      2216.82
       159.10422       47.698258      1893.06
